SKU,Quantity,Reason,Month,Year
102026-InfOrnament-25-Red,1,CR-UNWANTED_ITEM,December,2021
102025-InfOrnament-18-Gold,1,CR-UNWANTED_ITEM,December,2021
CY034-ChristmasStoryUnionSuit-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
204070-Detective&BlueShirt-M,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
CY034-ChristmasStoryUnionSuit-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
kennywig,1,AMZ-PG-APP-STYLE,December,2021
bigl012-L,1,AMZ-PG-APP-TOO-SMALL,December,2021
WakandaForeverUCS-L,1,CR-SWITCHEROO,December,2021
GBSpenglerLSTee-M,1,CR-QUALITY_UNACCEPTABLE,December,2021
GBVenkmansLSTee-XL,1,CR-QUALITY_UNACCEPTABLE,December,2021
SnowmenCandyCanes-20405-XS,1,AMZ-PG-APP-TOO-LARGE,December,2021
custom-30x40fleece-heart-plum,1,CR-SWITCHEROO,December,2021
204292-DeerRingSweater-M,1,AMZ-PG-APP-TOO-LARGE,December,2021
Inflatable001-CousinEddie-1,1,CR-DEFECTIVE,December,2021
6665614-yellowstobeBaseHat,1,AMZ-PG-BAD-DESC,December,2021
dodgeball003-XXL,1,CR-DEFECTIVE,December,2021
220834-GriswoldTie,1,AMZ-PG-APP-STYLE,December,2021
drwho057-M,1,AMZ-PG-APP-TOO-SMALL,December,2021
220757-AverageJoesWomensSet-S,1,CR-UNWANTED_ITEM,December,2021
NL029-ChristmasVacationPajamaSet-S,1,AMZ-PG-APP-TOO-LARGE,December,2021
WR0434-PinkBunnyLoungePants-M,1,AMZ-PG-APP-TOO-SMALL,December,2021
customslides1-9-black,1,AMZ-PG-APP-TOO-SMALL,December,2021
customslides1-5-blue,1,AMZ-PG-APP-TOO-SMALL,December,2021
customslides1-10-black,1,AMZ-PG-APP-TOO-SMALL,December,2021
NL029-ChristmasVacationPajamaSet-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
uglysweaterBALLS-S,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
M&M-Green-JUNIORS-Shirt-XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
ArthurChristmasUCS-S,1,AMZ-PG-APP-TOO-SMALL,December,2021
M&M-Green-JUNIORS-Shirt-XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
102025-InfOrnament-18-White,1,AMZ-PG-BAD-DESC,December,2021
uglysweater44-L,1,AMZ-PG-APP-TOO-LARGE,December,2021
animal001f-S,1,CR-UNWANTED_ITEM,December,2021
CVGriswoldLoungePants-WR0319-52-XL,1,DID_NOT_LIKE_COLOR,December,2021
Custom-ST307-Red-XL,1,CR-UNWANTED_ITEM,December,2021
CY034-ChristmasStoryUnionSuit-XL,1,CR-QUALITY_UNACCEPTABLE,December,2021
chubsuitcostume002-black,1,CR-DEFECTIVE,December,2021
EMVC1019TV-CousinEddieHat,1,CR-UNWANTED_ITEM,December,2021
SuperBadCostume-L,1,CR-UNWANTED_ITEM,December,2021
GrinchUnionSuit-Adult-S,1,AMZ-PG-APP-TOO-LARGE,December,2021
CocaColaLeggings-CCXX1-M,1,CR-DEFECTIVE,December,2021
DH394MAU1-DeadpoolSweater-M,1,CR-UNWANTED_ITEM,December,2021
CousinEddieWhiteRobe-220703,1,AMZ-PG-APP-TOO-LARGE,December,2021
bigl012-L,1,AMZ-PG-APP-TOO-LARGE,December,2021
CurlAfroWig-1231,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
germanshirtBLUE-XXXL,1,AMZ-PG-APP-TOO-SMALL,December,2021
WuTangLoungePants-LN0010-52-XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
100584-SheriffBoots-8/9,1,AMZ-PG-APP-TOO-SMALL,December,2021
teenwolfcostume1-XL,1,AMZ-PG-APP-STYLE,December,2021
metallica003-XXL,1,DID_NOT_LIKE_FABRIC,December,2021
WuTangLoungePants-LN0010-52-M,1,AMZ-PG-APP-TOO-SMALL,December,2021
CVSM2258-MooseHead-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
NutsSweaterUCS1-L,1,CR-SWITCHEROO,December,2021
CVSM2258-MooseHead-M,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
ChestSweaterUCS1-S,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
suitpajamas001black-L,1,AMZ-PG-APP-TOO-SMALL,December,2021
KRSM2011-KrampusSweater-XL,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
hoosiers003-L,1,AMZ-PG-APP-STYLE,December,2021
SecretStuffWaterBottle,2,DID_NOT_LIKE_FABRIC,December,2021
uglysweater44-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
220831-BlueyOnesie-5/6,1,CR-DEFECTIVE,December,2021
hulkpants001-M,1,AMZ-PG-APP-TOO-SMALL,December,2021
CousinEddieSweater-M,1,CR-UNWANTED_ITEM,December,2021
snlbearsLONGsweater-L,1,AMZ-PG-APP-TOO-SMALL,December,2021
wilfreddeluxe001,1,CR-QUALITY_UNACCEPTABLE,December,2021
CVGriswoldLoungePants-WR0319-52-XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
6665610-YDR-BlackGrey,1,DID_NOT_LIKE_COLOR,December,2021
MUMA05VMN-MaruchanNoodle-M,1,AMZ-PG-APP-TOO-LARGE,December,2021
sein023-XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
CousinEddieWhiteRobe-220703,1,CR-UNWANTED_ITEM,December,2021
CousinEddieWhiteRobe-220703,1,AMZ-PG-APP-TOO-LARGE,December,2021
RedUglyPajamas-20406-M,3,CR-MISSED_ESTIMATED_DELIVERY,December,2021
uglysweater76-S,1,AMZ-PG-APP-TOO-LARGE,December,2021
3DTrumpHairUglySweater-XXL,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
RM0296-RickMortyLoungePants-XL,1,CR-SWITCHEROO,December,2021
CVGriswoldLoungePants-WR0319-52-XL,1,AMZ-PG-APP-STYLE,December,2021
CVGriswoldLoungePants-WR0319-52-M,1,AMZ-PG-APP-STYLE,December,2021
S2258-UglySweater-XXL,1,AMZ-PG-APP-TOO-LARGE,December,2021
100584-SheriffBoots-10/11,1,AMZ-PG-APP-TOO-SMALL,December,2021
CowgirlShirt-204051-XXL,1,AMZ-PG-APP-STYLE,December,2021
100584-SheriffBoots-10/11,1,AMZ-PG-APP-TOO-SMALL,December,2021
102026-InfOrnament-25-Silver,1,CR-DEFECTIVE,December,2021
CCXX23IMNP-CokeBearSnow-L,1,AMZ-PG-APP-TOO-LARGE,December,2021
karateheadband1,1,AMZ-PG-BAD-DESC,December,2021
HumpingReindeer-AnimatedPlush,1,CR-UNWANTED_ITEM,December,2021
starskyhutch001-XL,1,CR-UNWANTED_ITEM,December,2021
