SKU,Quantity,Reason,Month
gleepuckcostumeteen,1,CR-DEFECTIVE,April
VanHalen1980Invasion-Shirt-L,1,AMZ-PG-APP-TOO-LARGE,April
caddy010-XL,1,AMZ-PG-APP-TOO-SMALL,April
hulk003redN-S,1,AMZ-PG-APP-TOO-SMALL,April
hulk003redN-XL,1,AMZ-PG-APP-STYLE,April
SM0045-SimpsonsTshirt-3XL,1,AMZ-PG-APP-TOO-SMALL,April
suicidesquad003-M,1,AMZ-PG-APP-STYLE,April
nwo004red-XXL,1,CR-DEFECTIVE,April
suicidesquad003-3X,1,AMZ-PG-APP-TOO-SMALL,April
tmntapriloneilcostume-S/M,1,AMZ-PG-APP-TOO-SMALL,April
terryheadband-white,2,CR-UNWANTED_ITEM,April
rockyshorts-XL,1,AMZ-PG-APP-TOO-LARGE,April
hulk003redN-XXL,1,AMZ-PG-APP-TOO-LARGE,April
CustomFaceMaks2,1,CR-DEFECTIVE,April
CocaColaLeggings-CCXX1-XXL,1,CR-DEFECTIVE,April
great003-S,1,AMZ-PG-APP-TOO-SMALL,April
sharkcostume-teen,1,AMZ-PG-APP-TOO-SMALL,April
