SKU,Quantity,Reason,Month
Peanuts001-M,1,DID_NOT_LIKE_COLOR,March
220785-DumbDumber-ORNG-M,1,AMZ-PG-APP-TOO-LARGE,March
CustomSublimationCape-BlackWhite,3,CR-UNWANTED_ITEM,March
CustomSublimationCape-BlackWhite,3,CR-UNWANTED_ITEM,March
drseuss015-XXL,1,CR-DEFECTIVE,March
suicidesquad003-XS,1,AMZ-PG-APP-TOO-SMALL,March
rockyrobe1,1,DID_NOT_LIKE_FABRIC,March
bigl020-XL,1,AMZ-PG-APP-TOO-SMALL,March
RickMortyPajamaSet-JCITV-S,1,CR-UNWANTED_ITEM,March
hulk001N-XL,1,CR-DEFECTIVE,March
caddy010-L,1,AMZ-PG-APP-TOO-SMALL,March
CustomFaceMaks2,1,CR-DEFECTIVE,March
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,March
drseuss015-M,1,DID_NOT_LIKE_COLOR,March
hangoverglasses,1,CR-DEFECTIVE,March
220783-FlintTropicShorts-2XL,1,CR-SWITCHEROO,March
Thing1-6-Union Suit-KIDS-7/8,2,CR-UNWANTED_ITEM,March
Thing1-6-Union Suit-KIDS-3/4,1,CR-UNWANTED_ITEM,March
220785-DumbDumber-ORNG-M,1,AMZ-PG-APP-TOO-SMALL,March
RickMortyPicklePants-RM0242-52-XL,1,CR-UNWANTED_ITEM,March
DELUXE-KIDS-icecream_cones,3,CR-UNWANTED_ITEM,March
powerrangers018blue-6/12,1,CR-MISSED_ESTIMATED_DELIVERY,March
piperskirt,1,AMZ-PG-APP-TOO-LARGE,March
Thing1-6-Union Suit-KIDS-14/16,1,CR-MISSED_ESTIMATED_DELIVERY,March
captamerica012-L,1,CR-SWITCHEROO,March
alsunny001green-XXL,1,AMZ-PG-APP-TOO-LARGE,March
CustomFaceMaks2,1,CR-DEFECTIVE,March
CustomFaceMaks2,1,CR-UNWANTED_ITEM,March
Thing1-6-Union Suit-KIDS-10/12,1,CR-DEFECTIVE,March
starwars129-4XL,1,AMZ-PG-APP-TOO-SMALL,March
deadpool005-XL,1,AMZ-PG-APP-TOO-SMALL,March
220660gsm,1,CR-UNWANTED_ITEM,March
customslides1-10-grey,1,AMZ-PG-APP-TOO-SMALL,March
VictorianCape-204060-STD,1,CR-DEFECTIVE,March
Custom-ST307-White-M,1,AMZ-PG-APP-TOO-LARGE,March
powerrangerssweatshirtPink-XXL,1,AMZ-PG-APP-TOO-LARGE,March
SerpentNecklace,1,CR-SWITCHEROO,March
SerpentNecklace,1,CR-SWITCHEROO,March
CustomFaceMaks2,1,CR-DEFECTIVE,March
Custom-LST307-Womens-Purple-XL,1,DID_NOT_LIKE_COLOR,March
suicidesquad003-L,1,AMZ-PG-APP-TOO-SMALL,March
monstersinchat001,1,AMZ-PG-APP-TOO-SMALL,March
WB1658-WB1659-WonderWomanCostumeSet-L,1,CR-MISSING_PARTS,March
bvswwcostume-L,1,CR-MISSING_PARTS,March
WB1658-WB1659-WonderWomanCostumeSet-L,1,CR-MISSING_PARTS,March
hulk003-S,1,CR-SWITCHEROO,March
drseuss015-XXL,1,AMZ-PG-APP-TOO-SMALL,March
office023-M,2,CR-UNWANTED_ITEM,March
drseuss021thing1-XL,1,CR-MISSED_ESTIMATED_DELIVERY,March
SantaBoots-100580-XL,1,CR-MISSED_ESTIMATED_DELIVERY,March
WR0432-MarvinLoungePants-S,1,AMZ-PG-APP-TOO-SMALL,March
204070-Detective&BlueShirt-XL,1,CR-ORDERED_WRONG_ITEM,March
Thing1-6-Union Suit-KIDS-10/12,1,CR-ORDERED_WRONG_ITEM,March
CocaColaLeggings-CCXX1-XL,1,CR-UNWANTED_ITEM,March
stepbros001-XXL,1,AMZ-PG-APP-TOO-SMALL,March
100585-MoonBoots-10/11,1,CR-DEFECTIVE,March
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL,March
100576BLACK-XL,1,AMZ-PG-APP-TOO-SMALL,March
hotrodcostumeset-2X,1,AMZ-PG-APP-TOO-SMALL,March
sharkcostume-YOUTH,1,CR-MISSED_ESTIMATED_DELIVERY,March
hulk003-XXL,1,AMZ-PG-APP-STYLE,March
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,March
RickMortyPajamaSet-JCITV-M,1,AMZ-PG-APP-TOO-SMALL,March
caddy010-L,1,AMZ-PG-APP-TOO-SMALL,March
suicidesquad003-L,1,AMZ-PG-APP-TOO-SMALL,March
bvswwcostume-S,1,AMZ-PG-APP-TOO-SMALL,March
felix002jr-L,1,AMZ-PG-APP-TOO-SMALL,March
886757Raph-L,1,AMZ-PG-BAD-DESC,March
drseuss015-XXL,1,AMZ-PG-APP-TOO-SMALL,March
CustomFaceMaks2,1,CR-ORDERED_WRONG_ITEM,March
drseuss027thing1-XS,1,AMZ-PG-APP-TOO-SMALL,March
mashhat002,1,CR-UNWANTED_ITEM,March
revengenerds002-M,1,AMZ-PG-APP-TOO-SMALL,March
batman094-L,1,AMZ-PG-APP-TOO-SMALL,March
customslides1-12-black-white,1,CR-SWITCHEROO,March
customslides1-13-blue,1,CR-QUALITY_UNACCEPTABLE,March
karateheadband,1,AMZ-PG-APP-STYLE,March
suicidesquad004-XS,1,AMZ-PG-APP-STYLE,March
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,March
topgun002-L,1,CR-SWITCHEROO,March
nwo004red-S,1,AMZ-PG-APP-TOO-SMALL,March
SecretStuffWaterBottle,2,CR-UNWANTED_ITEM,March
plumtree001-XL,1,AMZ-PG-APP-TOO-SMALL,March
starwars017-M,1,CR-UNWANTED_ITEM,March
glee012-M,1,AMZ-PG-APP-TOO-SMALL,March
CustomFaceMaks2,1,CR-DEFECTIVE,March
CustomFaceMaks2,1,CR-DEFECTIVE,March
100576BLACK-L,1,AMZ-PG-APP-TOO-LARGE,March
Thing1-6-Union Suit-KIDS-14/16,1,CR-MISSED_ESTIMATED_DELIVERY,March
tmnt059MIKE-L,1,AMZ-PG-APP-TOO-LARGE,March
CowgirlShirt-204051-L,1,AMZ-PG-BAD-DESC,March
bigbang053-XL,1,CR-DEFECTIVE,March
tmnt047tankdressMike-XL,1,AMZ-PG-APP-TOO-SMALL,March
JLSN219-TuneSquadLOLA-S,1,CR-QUALITY_UNACCEPTABLE,March
bigl012-XL,1,AMZ-PG-APP-STYLE,March
100585-MoonBoots-10/11,1,CR-DEFECTIVE,March
sharkcostume-XXL,1,AMZ-PG-APP-TOO-SMALL,March
SmartLEDFaceMask,1,CR-QUALITY_UNACCEPTABLE,March
hangover014-M,1,AMZ-PG-APP-TOO-LARGE,March
alsunny001bhood-S,1,AMZ-PG-APP-TOO-SMALL,March
drseuss015-XL,1,AMZ-PG-APP-TOO-SMALL,March
amz-FaceMask-Camo_Night,1,CR-UNWANTED_ITEM,March
glee012-M,1,CR-UNWANTED_ITEM,March
CustomSublimationCape-Blue,4,CR-QUALITY_UNACCEPTABLE,March
trueblood009j-L,1,AMZ-PG-APP-TOO-SMALL,March
starwars017-XL,1,AMZ-PG-APP-TOO-LARGE,March
sharkcostume-XXL,1,CR-DEFECTIVE,March
CVGriswoldLoungePants-WR0319-52-XXL,1,AMZ-PG-APP-TOO-SMALL,March
drseuss015-L,1,AMZ-PG-APP-STYLE,March
captamerica012-L,1,CR-DEFECTIVE,March
220660pksm,1,AMZ-PG-APP-TOO-LARGE,March
starwars129-S,1,AMZ-PG-APP-STYLE,March
house012-S,2,AMZ-PG-APP-TOO-SMALL,March
RickMortyPajamaSet-JCITV-M,1,CR-UNWANTED_ITEM,March
drseuss022-XL,1,AMZ-PG-APP-TOO-LARGE,March
CustomFaceMaks2,1,CR-DEFECTIVE,March
100576BROWN-M,1,AMZ-PG-APP-TOO-SMALL,March
tmnt056Leo-XXL,1,AMZ-PG-APP-TOO-LARGE,March
mm001Ngrn-XL,1,AMZ-PG-APP-TOO-SMALL,March
tmnt056Raph-2T,1,AMZ-PG-APP-TOO-SMALL,March
drseuss015-M,1,AMZ-PG-APP-TOO-SMALL,March
220785-DumbDumber-ORNG-2XL,1,AMZ-PG-APP-TOO-SMALL,March
drseuss015-XL,1,CR-SWITCHEROO,March
