SKU,Quantity,Reason,Month,Year
WB1658-WB1659-WonderWomanCostumeSet1-M,1,CR-UNAUTHORIZED_PURCHASE,October,2021
chubsuitcostume001-Gray,1,AMZ-PG-APP-TOO-LARGE,October,2021
bvswwcostume-M,1,CR-UNAUTHORIZED_PURCHASE,October,2021
bvswwcostume-L,1,CR-UNAUTHORIZED_PURCHASE,October,2021
LolaSleepSet-WB1787-69-XXL,1,AMZ-PG-APP-TOO-SMALL,October,2021
ApolloShorts-M,1,CR-UNWANTED_ITEM,October,2021
robintank001-M,1,CR-UNWANTED_ITEM,October,2021
Thing1-6-UnionSuit-ADULT-XL,1,CR-FOUND_BETTER_PRICE,October,2021
Thing1-6-UnionSuit-ADULT-S,1,CR-FOUND_BETTER_PRICE,October,2021
100576BROWN-M,1,AMZ-PG-APP-TOO-SMALL,October,2021
ultimatewarriorbandSet,1,CR-UNWANTED_ITEM,October,2021
suicidesquad003-S,1,AMZ-PG-APP-TOO-SMALL,October,2021
SquidGameSuit-GREEN-456-L,1,CR-UNWANTED_ITEM,October,2021
pedroaccessorykit,1,AMZ-PG-APP-STYLE,October,2021
Peanuts001-M,1,AMZ-PG-APP-TOO-LARGE,October,2021
220660pkxs,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
leagueoftheirowncostume-L/XL,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
wmw001,1,AMZ-PG-APP-TOO-SMALL,October,2021
tmnt045Raph-S,1,CR-UNWANTED_ITEM,October,2021
machomanbriefs-XL,1,AMZ-PG-APP-TOO-SMALL,October,2021
sharkcostume-M-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
rockyrobesetDRAGO,1,CR-DEFECTIVE,October,2021
incredhulk006-S,1,CR-UNWANTED_ITEM,October,2021
220752-RockfordPeachesMENS-2XL,1,CR-UNWANTED_ITEM,October,2021
suicidesquad010-XL,1,AMZ-PG-APP-STYLE,October,2021
suicidesquad003-XL,1,AMZ-PG-APP-TOO-SMALL,October,2021
CowgirlShirt-204051-S,1,CR-UNWANTED_ITEM,October,2021
TSM20002TV-WoodyBelt-S,1,CR-UNWANTED_ITEM,October,2021
oktoberfestlederhosenPANTS-34,1,CR-UNWANTED_ITEM,October,2021
220690-SoccerBallChubSuit-Adult,1,CR-UNWANTED_ITEM,October,2021
powerrangers015blue-XL,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
curiousgeorgecostumeset-M,1,AMZ-PG-APP-TOO-LARGE,October,2021
JLSN243-TuneSquadSHORTS-M,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
machomanbandana-Pink,1,DID_NOT_LIKE_COLOR,October,2021
JLSN243-TuneSquadSHORTS-XS,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
acwig,1,AMZ-PG-APP-TOO-LARGE,October,2021
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,October,2021
DiscoShirt-204055-S/M,2,AMZ-PG-APP-STYLE,October,2021
100584-SheriffBoots-8/9,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
wrestlingboots-LY,1,AMZ-PG-APP-TOO-LARGE,October,2021
BlueScientist-220691-XS,1,AMZ-PG-APP-STYLE,October,2021
WoodyLongSleeveAdultShirt-L,1,AMZ-PG-APP-TOO-SMALL,October,2021
DaleVest-L,1,CR-UNWANTED_ITEM,October,2021
RavenclawRobe-HP0285-S/M,1,DID_NOT_LIKE_FABRIC,October,2021
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,October,2021
HufflepuffRobe-HP0286-L/XL,1,DID_NOT_LIKE_FABRIC,October,2021
coketankdress-3XL,1,AMZ-PG-APP-TOO-LARGE,October,2021
JediRobe-204065-PLUS,1,AMZ-PG-APP-STYLE,October,2021
220757-AverageJoesWomensSet-M,1,CR-ORDERED_WRONG_ITEM,October,2021
QueenofMusic-Armband,1,CR-UNWANTED_ITEM,October,2021
coketankdress-L,1,AMZ-PG-APP-TOO-SMALL,October,2021
CocaColaLeggings-CCXX1-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
superherocape002ADULTred-blu,1,AMZ-PG-APP-STYLE,October,2021
leagueoftheirowncostume-L/XL,1,CR-DEFECTIVE,October,2021
1249-QueensGambitWig,1,CR-UNWANTED_ITEM,October,2021
WoodyLongSleeveAdultShirt-S,1,AMZ-PG-APP-TOO-LARGE,October,2021
RedBandanaYellowGlasses,1,CR-ORDERED_WRONG_ITEM,October,2021
sharkcostume-M-L,1,CR-DEFECTIVE,October,2021
blackeyemask001,1,CR-UNWANTED_ITEM,October,2021
jerseyshoreglasses,1,CR-DAMAGED_BY_FC,October,2021
sharkcostume-M-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
chubsuitcostume002-black,1,CR-UNWANTED_ITEM,October,2021
220846-BoxingRobeKids-Flag,1,CR-DEFECTIVE,October,2021
toystorywoodyvest-M-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
WoodyLongSleeveAdultShirt-M,1,AMZ-PG-APP-TOO-SMALL,October,2021
WB0216-WB0217-DorothyCorsetTutuSet-M,1,AMZ-PG-APP-TOO-LARGE,October,2021
WB0216-WB0217-DorothyCorsetTutuSet-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
220680-LadyBatCostume-M,1,CR-UNWANTED_ITEM,October,2021
WoodyLongSleeveAdultShirt-L,1,AMZ-PG-APP-TOO-SMALL,October,2021
220846-BoxingRobeKids-Flag,1,AMZ-PG-BAD-DESC,October,2021
sookiecostume-M,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
WoodyLongSleeveAdultShirt-XXL,1,AMZ-PG-APP-TOO-SMALL,October,2021
powerrangers015yellow-XXL,1,AMZ-PG-APP-TOO-LARGE,October,2021
hulk001N-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
QueenofMusic-Armband,1,CR-UNAUTHORIZED_PURCHASE,October,2021
220680-LadyBatCostume-S,1,CR-UNWANTED_ITEM,October,2021
suicidesquad010-S,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
WB1658-WB1659-WonderWomanCostumeSet1-S,1,CR-ORDERED_WRONG_ITEM,October,2021
WB1658-WB1659-WonderWomanCostumeSet1-M,1,CR-FOUND_BETTER_PRICE,October,2021
220725-DogFlappySuit1-6/7,1,CR-UNWANTED_ITEM,October,2021
fearloathingglasses,1,AMZ-PG-APP-TOO-LARGE,October,2021
TheDudeRobe001,1,CR-DEFECTIVE,October,2021
dodgeball003-XXL,1,CR-ORDERED_WRONG_ITEM,October,2021
dodgeball003-XXL,1,CR-ORDERED_WRONG_ITEM,October,2021
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,October,2021
TweetySleepSet-WB1785-69-M,1,AMZ-PG-APP-TOO-SMALL,October,2021
dodgeball003-S,1,CR-DAMAGED_BY_FC,October,2021
DSTS26LGS-BuzzLightyearJuniotsTshirt-XXL,1,AMZ-PG-APP-TOO-SMALL,October,2021
TheDudeRobe001,1,CR-UNWANTED_ITEM,October,2021
WB1622-HarleyChemiseDress-L,1,CR-UNAUTHORIZED_PURCHASE,October,2021
JohnnyBravoWig,1,AMZ-PG-APP-TOO-SMALL,October,2021
acwig,1,AMZ-PG-APP-STYLE,October,2021
sbb015-M,1,AMZ-PG-APP-STYLE,October,2021
sbtbslaterjersey-XL,1,AMZ-PG-APP-STYLE,October,2021
gameofthrones008,1,AMZ-PG-APP-TOO-LARGE,October,2021
220073-GorillaChubSuit-Teen,1,CR-DEFECTIVE,October,2021
tmnt047tankdressLeo-L,1,AMZ-PG-APP-TOO-SMALL,October,2021
tutuskirt-yellow,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
drseusstankdressTHING2-XS,1,AMZ-PG-APP-TOO-SMALL,October,2021
hulkhogancostumesetYELsunYELban-3X,1,CR-NOT_COMPATIBLE,October,2021
napoleonaccesssory-M,1,AMZ-PG-APP-TOO-LARGE,October,2021
germanhat001-green,1,CR-UNWANTED_ITEM,October,2021
220759-BLUE-DetectiveBLUEShirt1-M,1,AMZ-PG-BAD-DESC,October,2021
220733-WaldoOnesie-24M,1,AMZ-PG-APP-STYLE,October,2021
BoxingRobe-Red,1,AMZ-PG-APP-TOO-LARGE,October,2021
dodgeball003-XL,1,CR-UNWANTED_ITEM,October,2021
waldocostumeDELUXE-BOYS-L,1,CR-UNWANTED_ITEM,October,2021
leagueoftheirowncostume-L/XL,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
sbb015-M,1,AMZ-PG-APP-TOO-SMALL,October,2021
coketankdress-M,1,AMZ-PG-APP-TOO-LARGE,October,2021
Ghostbusters-GBXX1A-M,1,AMZ-PG-BAD-DESC,October,2021
220660blsm,1,CR-UNWANTED_ITEM,October,2021
Ghostbusters-GBXX1A-XXL,1,AMZ-PG-BAD-DESC,October,2021
coketankdress-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
cobrakaiheadband,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
amywinehousewig,1,CR-DEFECTIVE,October,2021
baysidedress001-S,1,AMZ-PG-APP-TOO-SMALL,October,2021
karatekidcobrakaidlxcostumetXL-Deluxe-XL,1,CR-DAMAGED_BY_FC,October,2021
JudgeWig-1194,1,DID_NOT_LIKE_FABRIC,October,2021
incredhulk013-M,1,AMZ-PG-APP-TOO-LARGE,October,2021
100585-MoonBoots-10/11,1,AMZ-PG-BAD-DESC,October,2021
RastaWig-1207,1,AMZ-PG-BAD-DESC,October,2021
suicidesquad010-S,1,AMZ-PG-APP-TOO-LARGE,October,2021
RastaWig-1207,1,AMZ-PG-APP-STYLE,October,2021
10068387-BuzzPajamaSet-2XL,1,DID_NOT_LIKE_FABRIC,October,2021
Curly80'sHair-1232,1,CR-UNWANTED_ITEM,October,2021
runningshorts001GOLD-L-XL,1,CR-UNWANTED_ITEM,October,2021
1180-GingerBeard,1,CR-UNWANTED_ITEM,October,2021
karateheadband1,1,CR-UNWANTED_ITEM,October,2021
bvswwcostume-M,1,CR-DEFECTIVE,October,2021
220625-plus1,1,AMZ-PG-BAD-DESC,October,2021
220696-WOMENS-MimeCostumeSet-S,1,CR-SWITCHEROO,October,2021
20352-BLK-XL,1,DID_NOT_LIKE_FABRIC,October,2021
M&M-Red-JUNIORS-Shirt-S,1,CR-UNWANTED_ITEM,October,2021
CowgirlShirt-204051-M,1,CR-QUALITY_UNACCEPTABLE,October,2021
SquidGameSuit-GREEN-067-S,1,CR-ORDERED_WRONG_ITEM,October,2021
tmnt045Raph-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
2N75-ElmoHoodieEyeball-2X,1,AMZ-PG-APP-TOO-LARGE,October,2021
220814-PowerRangerPJ-PNK-S,1,CR-UNWANTED_ITEM,October,2021
toystorywoodyvest-M-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
204070-Detective&BlueShirt-XL,1,CR-DEFECTIVE,October,2021
220876-VariantJumpsuit-L,1,CR-ORDERED_WRONG_ITEM,October,2021
TSM20002TV-WoodyBelt-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
220635-plus1,1,AMZ-PG-BAD-DESC,October,2021
HJCO2021-HootersCostumeSet-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
220759-BLUE-DetectiveBLUEShirt1-2XL,1,CR-UNWANTED_ITEM,October,2021
1184-AnnabellWig,1,CR-UNWANTED_ITEM,October,2021
waynesworldhat,1,AMZ-PG-APP-TOO-LARGE,October,2021
WolverineJacket-M,1,AMZ-PG-APP-TOO-SMALL,October,2021
220759-BLUE-DetBLUEShirt-3XL,1,CR-UNWANTED_ITEM,October,2021
runningshorts001GOLD-S-M,1,CR-UNWANTED_ITEM,October,2021
220650-S/M,1,AMZ-PG-APP-TOO-SMALL,October,2021
tmntapriloneilcostume-S/M,1,AMZ-PG-APP-TOO-SMALL,October,2021
powerrangers007-M,1,AMZ-PG-APP-TOO-LARGE,October,2021
220850-ChuckieCostume-3-4T,1,CR-FOUND_BETTER_PRICE,October,2021
220635-plus1,1,AMZ-PG-BAD-DESC,October,2021
ProgressiveJamieCostume001,1,CR-UNWANTED_ITEM,October,2021
ETBO6011-COLouiseHat,1,CR-UNWANTED_ITEM,October,2021
220850-ChuckieCostume-3-4T,1,AMZ-PG-BAD-DESC,October,2021
100576BLACK-S,1,AMZ-PG-APP-TOO-LARGE,October,2021
DarkHairMustache-1227,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
dodgeball003-XL,1,AMZ-PG-BAD-DESC,October,2021
leagueoftheirowncostume-Small/Medium,1,AMZ-PG-APP-TOO-SMALL,October,2021
tmnt013-M,1,AMZ-PG-APP-TOO-SMALL,October,2021
10068387-BuzzPajamaSet-M,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
220073-GorillaChubSuit-Teen,1,CR-QUALITY_UNACCEPTABLE,October,2021
apollorobe,1,AMZ-PG-APP-STYLE,October,2021
100584-SheriffBoots-8/9,1,AMZ-PG-APP-TOO-SMALL,October,2021
KillingJokeWig-1204,1,AMZ-PG-APP-STYLE,October,2021
PineappleExpressShirtPantsSet-XL,1,AMZ-PG-APP-TOO-SMALL,October,2021
SandersonSister-1223,1,AMZ-PG-APP-TOO-LARGE,October,2021
220740-FlintTropicsJersey-33-L,1,CR-UNWANTED_ITEM,October,2021
leagueoftheirowncostume-L/XL,1,CR-UNWANTED_ITEM,October,2021
hangoverglasses,2,AMZ-PG-APP-TOO-SMALL,October,2021
100584-SheriffBoots-10/11,1,AMZ-PG-APP-TOO-LARGE,October,2021
InflatableShark-Teen,1,CR-DEFECTIVE,October,2021
dresshat001HAT2-White,1,AMZ-PG-APP-TOO-LARGE,October,2021
junkfood187-XXL,1,AMZ-PG-APP-TOO-LARGE,October,2021
alanbabycarriercostumeDELUXE-XL,1,DID_NOT_LIKE_FABRIC,October,2021
tmntonesieRED-24M,1,CR-UNWANTED_ITEM,October,2021
tmnt047tankdressMike-M,1,AMZ-PG-APP-TOO-SMALL,October,2021
DSTS26NGS-JessieJuniorsTshirt-XS,1,AMZ-PG-APP-TOO-SMALL,October,2021
220795-RiddlerTie,1,CR-UNWANTED_ITEM,October,2021
