SKU,Quantity,Reason,Month
suitpajamas001black-XL,1,AMZ-PG-APP-TOO-SMALL,February
220797-CaddyJumpsuit-M,1,CR-ORDERED_WRONG_ITEM,February
Peanuts001-XXL,1,AMZ-PG-APP-STYLE,February
220743-FlintTropicsSHORTS-L/XL,1,AMZ-PG-APP-TOO-SMALL,February
plumtree001-XL,2,AMZ-PG-APP-TOO-SMALL,February
waldocostumeDELUXE-BOYS-M,1,CR-MISSED_ESTIMATED_DELIVERY,February
wutang001-S,1,AMZ-PG-APP-TOO-SMALL,February
batmanswim004-S,1,AMZ-PG-APP-TOO-LARGE,February
M&M-Green-JUNIORS-Shirt-XL,1,CR-UNWANTED_ITEM,February
M&M-Green-JUNIORS-Shirt-L,1,CR-UNWANTED_ITEM,February
alsunny001black-L,1,AMZ-PG-APP-TOO-SMALL,February
mm001Ngrn-S,1,CR-MISSED_ESTIMATED_DELIVERY,February
mm001Norg-M,1,CR-MISSED_ESTIMATED_DELIVERY,February
mm001Norg-S,1,CR-MISSED_ESTIMATED_DELIVERY,February
flinttropicscostume,1,DID_NOT_LIKE_FABRIC,February
insideoutjoywig,1,CR-MISSED_ESTIMATED_DELIVERY,February
starwars088-L,1,AMZ-PG-APP-TOO-SMALL,February
drseuss015-XXL,1,AMZ-PG-APP-TOO-LARGE,February
RetroWigHeadband-1191,1,CR-UNWANTED_ITEM,February
oktoberfestmaid001PURPLE-18,1,CR-QUALITY_UNACCEPTABLE,February
WoodyLongSleeveAdultShirt-3XL,1,AMZ-PG-APP-TOO-SMALL,February
monstersinc003-M,1,AMZ-PG-APP-TOO-SMALL,February
PawPatrolChaseBlueHoodie-3T,1,AMZ-PG-APP-TOO-SMALL,February
drseuss027thing1-S,1,CR-SWITCHEROO,February
Pacman-Bashful-BLUE-S,1,CR-UNWANTED_ITEM,February
220079-SharkChubSuitBlue-Adult,1,CR-DEFECTIVE,February
6665611-yellowstoneTruckerHat,1,CR-DEFECTIVE,February
101001-MachoManBandana,1,CR-MISSED_ESTIMATED_DELIVERY,February
220786-LT-DumbDumber-BLUE-M,1,AMZ-PG-BAD-DESC,February
10068387-BuzzPajamaSet-S,1,AMZ-PG-APP-STYLE,February
Curly80'sHair-1232,1,CR-UNWANTED_ITEM,February
StrangerThingsSocks,1,DID_NOT_LIKE_FABRIC,February
BoxingRobe-Black,1,CR-UNWANTED_ITEM,February
220621-youth,1,AMZ-PG-APP-TOO-SMALL,February
220843-ConeHead-Adult1,1,CR-UNWANTED_ITEM,February
220843-ConeHead-Adult1,1,CR-UNWANTED_ITEM,February
usa002-M,1,AMZ-PG-APP-STYLE,February
usa002-M,1,DID_NOT_LIKE_FABRIC,February
220785-DumbDumber-ORNG-XL,1,CR-UNWANTED_ITEM,February
topgun002-L,1,CR-QUALITY_UNACCEPTABLE,February
DELUXE-ADULT-Albert_Einstein,1,CR-UNWANTED_ITEM,February
powerrangers018red-6/12,1,CR-MISSED_ESTIMATED_DELIVERY,February
drseuss027thing2-XS,1,AMZ-PG-APP-TOO-LARGE,February
hulkpants001-XXL,1,CR-UNWANTED_ITEM,February
hulk001-XXXL,1,CR-UNWANTED_ITEM,February
dodgeball003N-L,1,CR-UNWANTED_ITEM,February
cobrakaiheadband,2,AMZ-PG-BAD-DESC,February
blackeyemask001,1,CR-UNWANTED_ITEM,February
220801-NasaSkiSuit-L,1,CR-DEFECTIVE,February
fourlokotankdressGreen-XL,1,AMZ-PG-APP-TOO-SMALL,February
Office010-S,1,AMZ-PG-APP-TOO-SMALL,February
wildthingscostume001-XS,1,CR-DEFECTIVE,February
JudgeWig-1194,2,CR-UNWANTED_ITEM,February
BoxingRobe-Black,1,CR-UNWANTED_ITEM,February
mypony009-XS,1,AMZ-PG-APP-TOO-SMALL,February
WB1658-WB1659-WonderWomanCostumeSet-XXL,1,CR-UNWANTED_ITEM,February
DELUXE-ADULT-Albert_Einstein,1,CR-DEFECTIVE,February
bigl032-XXL,1,AMZ-PG-APP-TOO-LARGE,February
NSSA3485TV-NarutoPants-S,1,AMZ-PG-APP-TOO-LARGE,February
RetroWigHeadband-1191,1,CR-MISSED_ESTIMATED_DELIVERY,February
sanford064-L,1,AMZ-PG-BAD-DESC,February
chubsuitcostume001Teen-Red,1,AMZ-PG-APP-TOO-SMALL,February
bigl032-XXL,1,CR-DEFECTIVE,February
220074-PenguinChubSuit-Adult,1,AMZ-PG-APP-TOO-LARGE,February
100600-BlueVikingHelmet,1,CR-UNWANTED_ITEM,February
suicidesquad004-L,1,CR-UNWANTED_ITEM,February
mm001Nred-XL,1,AMZ-PG-APP-TOO-LARGE,February
mm001Nred-M,1,AMZ-PG-APP-TOO-LARGE,February
ApolloShorts-L,1,AMZ-PG-APP-TOO-SMALL,February
WreckItRalphWig,1,CR-QUALITY_UNACCEPTABLE,February
toystory011-2T,1,AMZ-PG-APP-TOO-SMALL,February
beautybeast001-S-M,1,AMZ-PG-APP-TOO-LARGE,February
superherocape-White,1,CR-UNWANTED_ITEM,February
stepbros010-XXL,1,CR-MISSED_ESTIMATED_DELIVERY,February
220696-WOMENS-MimeCostumeSet-S,1,AMZ-PG-APP-TOO-LARGE,February
hoosiers003-L,1,CR-UNWANTED_ITEM,February
220843-ConeHead-Adult1,4,CR-DEFECTIVE,February
drseuss027thing2-XL,1,CR-UNWANTED_ITEM,February
rockyrobe1,2,CR-UNWANTED_ITEM,February
ImperialOfficerCap-ECSW2060TV-Black,1,AMZ-PG-APP-TOO-SMALL,February
220757-AverageJoesWomensSet-M,2,CR-DEFECTIVE,February
DSTS26MGS-WoodyJuniorsTshirt-L,1,AMZ-PG-APP-TOO-LARGE,February
drseuss015-M,1,AMZ-PG-APP-TOO-SMALL,February
oktoberfestlederhosenSHORTS-34,1,AMZ-PG-APP-TOO-LARGE,February
UncleDrew-1235,1,CR-QUALITY_UNACCEPTABLE,February
alsunny001green-XL,1,CR-DEFECTIVE,February
M&M-Red-JUNIORS-Shirt-M,1,AMZ-PG-APP-TOO-LARGE,February
WB1243-WB1246-BatmanCostumeSet-M,1,AMZ-PG-APP-TOO-SMALL,February
220832-BingoOnesie-5/6,1,CR-SWITCHEROO,February
powerrangers018black-12/18,1,AMZ-PG-APP-TOO-SMALL,February
4U8ML-BERT-CostumeShirt-M,1,CR-UNWANTED_ITEM,February
starskyhutch001-XXXL,1,CR-MISSED_ESTIMATED_DELIVERY,February
dresshat001HAT2-Blue,1,AMZ-PG-APP-STYLE,February
tmntonesieORANGE-24M,1,CR-UNWANTED_ITEM,February
junk187-XXL,1,AMZ-PG-APP-TOO-SMALL,February
SM0045-SimpsonsTshirt-M,1,DID_NOT_LIKE_FABRIC,February
biglpants001-L,1,CR-QUALITY_UNACCEPTABLE,February
stepbros010-L,1,AMZ-PG-APP-TOO-LARGE,February
1189-PrincessTrollWig,1,AMZ-PG-APP-TOO-SMALL,February
powerrangerssweatshirtYellow-L,1,AMZ-PG-APP-TOO-LARGE,February
powerrangerssweatshirtRed-XL,1,AMZ-PG-APP-TOO-LARGE,February
220078-SharkChubSuitYellow-Adult,1,AMZ-PG-APP-TOO-LARGE,February
hotrodcostumeset-M,1,AMZ-PG-APP-TOO-SMALL,February
wrestlingboots-MB,1,CR-UNWANTED_ITEM,February
mm001Nblu-XL,1,AMZ-PG-APP-TOO-LARGE,February
100541-JungleCruiseHat,1,AMZ-PG-APP-TOO-SMALL,February
starwars088-L,1,AMZ-PG-APP-TOO-SMALL,February
CustomFaceMaks2,1,CR-DEFECTIVE,February
machomanbandana-Pink,1,DID_NOT_LIKE_FABRIC,February
6665611-yellowstoneTruckerHat,1,CR-UNWANTED_ITEM,February
suitpajamas001black-L,1,AMZ-PG-APP-TOO-SMALL,February
snlbearsVESTsweater-XL,1,DID_NOT_LIKE_COLOR,February
hulkhogancostumesetREDsunYELban-3X,1,CR-MISSED_ESTIMATED_DELIVERY,February
dresshat001HAT2-Pink,2,CR-UNWANTED_ITEM,February
100581-CousinEddieShoe-9,1,AMZ-PG-APP-TOO-LARGE,February
220074-PenguinChubSuit-Adult,1,AMZ-PG-APP-STYLE,February
1189-PrincessTrollWig,1,AMZ-PG-APP-TOO-SMALL,February
uglysweater57-S,1,CR-UNWANTED_ITEM,February
topgun002-XXL,1,CR-QUALITY_UNACCEPTABLE,February
102026-InfOrnament-25-Red,1,CR-ORDERED_WRONG_ITEM,February
insideoutjoywig,1,AMZ-PG-APP-TOO-SMALL,February
tmnt056Leo-M,1,AMZ-PG-APP-TOO-LARGE,February
wrestlingboots-MY,1,AMZ-PG-APP-TOO-SMALL,February
wrestlingboots-XLB,1,CR-UNWANTED_ITEM,February
220785-DumbDumber-ORNG-L,1,CR-MISSING_PARTS,February
legendstemplegreen-L,1,AMZ-PG-APP-TOO-SMALL,February
legendstempleblue-L,1,AMZ-PG-APP-TOO-SMALL,February
legendstempleorg-L,1,AMZ-PG-APP-TOO-SMALL,February
legendstemplesilv-L,1,AMZ-PG-APP-TOO-SMALL,February
legendstemplered-L,1,AMZ-PG-APP-TOO-SMALL,February
legendstemplepurp-L,1,AMZ-PG-APP-TOO-SMALL,February
Curly80'sHair-1232,1,CR-MISSED_ESTIMATED_DELIVERY,February
100576BROWN-XL,1,AMZ-PG-APP-TOO-SMALL,February
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,February
220079-SharkChubSuitBlue-Adult,1,AMZ-PG-APP-TOO-LARGE,February
drseuss027thing1-M,1,CR-SWITCHEROO,February
WoodyLongSleeveAdultShirt-S,1,AMZ-PG-APP-TOO-LARGE,February
DSTS26MGS-WoodyJuniorsTshirt-L,1,AMZ-PG-APP-STYLE,February
SlytherinRobe-HP0284-L/XL,1,CR-UNWANTED_ITEM,February
HufflepuffRobe-HP0286-L/XL,2,CR-UNWANTED_ITEM,February
Thing1-6-UnionSuit-ADULT-M,1,CR-ORDERED_WRONG_ITEM,February
220831-BlueyOnesie-3/4,1,CR-SWITCHEROO,February
GBXX22KBNP-Ghostbusters-117-2XL,1,AMZ-PG-APP-TOO-SMALL,February
batmanswim006-24M,1,AMZ-PG-APP-TOO-SMALL,February
220786-LT-DumbDumber-BLUE-M,1,CR-UNWANTED_ITEM,February
220743-FlintTropicsSHORTS-L/XL,1,DID_NOT_LIKE_FABRIC,February
flinttropicscostume,1,CR-QUALITY_UNACCEPTABLE,February
custom-30x40fleece-heart-plum,1,AMZ-PG-BAD-DESC,February
BoxingRobe-Black,1,CR-QUALITY_UNACCEPTABLE,February
220660rsm,1,AMZ-PG-APP-TOO-LARGE,February
220660pllxl,1,AMZ-PG-APP-TOO-LARGE,February
220660bksm,1,AMZ-PG-APP-TOO-LARGE,February
220785-DumbDumber-ORNG-L,1,CR-UNWANTED_ITEM,February
cobrakaiheadband,1,CR-UNWANTED_ITEM,February
NasaBoots-PLZZ7270TV-12-13,1,AMZ-PG-BAD-DESC,February
suicidesquad004-XL,1,CR-UNWANTED_ITEM,February
btlc004-L,1,AMZ-PG-APP-TOO-LARGE,February
mm001Nblu-S,1,AMZ-PG-APP-TOO-SMALL,February
mm001Ngrn-S,1,AMZ-PG-APP-TOO-SMALL,February
hollywoodbandana,1,DID_NOT_LIKE_FABRIC,February
plumtree001-L,2,AMZ-PG-APP-TOO-SMALL,February
junk187-XXXL,1,AMZ-PG-APP-TOO-SMALL,February
uglyjacketcandy-L-XL,2,AMZ-PG-APP-STYLE,February
biglpants001-M,1,AMZ-PG-APP-TOO-SMALL,February
M&M-Green-JUNIORS-Shirt-2XL,1,AMZ-PG-APP-TOO-SMALL,February
M&M-Green-JUNIORS-Shirt-L,1,AMZ-PG-APP-TOO-SMALL,February
GBVenkmansLSTee-XL,1,AMZ-PG-APP-TOO-SMALL,February
220727-SquirrelFlappySuit-ADULT-L/XL,1,AMZ-PG-APP-TOO-LARGE,February
220786-LT-DumbDumber-BLUE-2XL,1,CR-UNWANTED_ITEM,February
HanSoloJacket-4045-XXXL,1,AMZ-PG-APP-TOO-SMALL,February
waldocostumeDELUXE-BOYS-L,1,CR-MISSED_ESTIMATED_DELIVERY,February
Custom-ST307-White-XL,1,CR-DAMAGED_BY_CARRIER,February
alanbabycarriercostumeDELUXE-XL,1,CR-MISSED_ESTIMATED_DELIVERY,February
biglpants001-L,1,CR-UNWANTED_ITEM,February
NK0165-HoodedOPPjs-M,2,CR-UNWANTED_ITEM,February
ninjanogginmask-green,1,DID_NOT_LIKE_COLOR,February
SquidGameMask-Face,1,CR-DAMAGED_BY_FC,February
CowgirlShirt-204051-M,1,AMZ-PG-APP-TOO-LARGE,February
JudgeWig-1194,1,CR-UNWANTED_ITEM,February
BoxingRobe-Red,1,CR-UNWANTED_ITEM,February
220650-S/M,1,AMZ-PG-APP-TOO-SMALL,February
sein023-XL,1,AMZ-PG-APP-TOO-SMALL,February
WB1658-WB1659-WonderWomanCostumeSet-XXL,1,CR-UNWANTED_ITEM,February
CustomFaceMask,1,CR-MISSED_ESTIMATED_DELIVERY,February
DELUXE-ADULT-Albert_Einstein,1,AMZ-PG-BAD-DESC,February
stepbros010-M,1,AMZ-PG-APP-TOO-LARGE,February
stepbros010-XXL,1,AMZ-PG-APP-TOO-LARGE,February
suicidesquad003-M,1,CR-SWITCHEROO,February
drseuss015-M,1,AMZ-PG-APP-TOO-SMALL,February
suicidesquad004-L,1,CR-QUALITY_UNACCEPTABLE,February
220753-RockfordPeachesBOYS-10/12,1,CR-DEFECTIVE,February
220074-PenguinChubSuit-Teen,1,CR-UNWANTED_ITEM,February
BoxingRobe-White,9,AMZ-PG-APP-TOO-LARGE,February
biglpants001-S,1,AMZ-PG-APP-TOO-SMALL,February
