SKU,Quantity,Reason,Month,Year
A9249-MarvelDress-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
sbtbslaterjersey-L,1,AMZ-PG-APP-STYLE,March,2022
drseuss015-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
sbb015-M,1,AMZ-PG-APP-TOO-SMALL,March,2022
220797-CaddyJumpsuit-M,1,CR-UNWANTED_ITEM,March,2022
furiespants-S,10,CR-UNWANTED_ITEM,March,2022
furiespants-M,8,CR-UNWANTED_ITEM,March,2022
beautybeast001-S-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
220621-youth,1,CR-DEFECTIVE,March,2022
220839-SashFlag,5,CR-UNWANTED_ITEM,March,2022
sbtbslaterjersey-M,1,CR-QUALITY_UNACCEPTABLE,March,2022
sbtbslaterjersey-L,1,AMZ-PG-APP-TOO-LARGE,March,2022
sbb015-XXL,1,AMZ-PG-APP-STYLE,March,2022
plumtree001-S,1,AMZ-PG-APP-TOO-SMALL,March,2022
204088-HopperHawaiianShirt-L,1,AMZ-PG-APP-TOO-LARGE,March,2022
starwars088-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
drseuss022-M,1,AMZ-PG-APP-TOO-SMALL,March,2022
DELUXE-ADULT-Albert_Einstein,1,AMZ-PG-BAD-DESC,March,2022
drseuss015-S,1,AMZ-PG-APP-TOO-LARGE,March,2022
incredhulk013-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
220077-HotDogChubSuit-Adult,3,AMZ-PG-APP-STYLE,March,2022
starwars164-S,1,AMZ-PG-APP-TOO-SMALL,March,2022
jabbmask,1,AMZ-PG-APP-TOO-SMALL,March,2022
220079-SharkChubSuitBlue-Adult,1,AMZ-PG-APP-TOO-SMALL,March,2022
sharkcostume-M-L,1,AMZ-PG-APP-TOO-LARGE,March,2022
hulkpants001-XL,1,DID_NOT_LIKE_COLOR,March,2022
btlc004-S,1,AMZ-PG-BAD-DESC,March,2022
napoleonaccesssoryboots-L,1,CR-UNWANTED_ITEM,March,2022
fearloathingglasses,1,CR-UNWANTED_ITEM,March,2022
220786-LT-DumbDumber-BLUE-XL,1,CR-UNWANTED_ITEM,March,2022
CY034-ChristmasStoryUnionSuit-XL,1,AMZ-PG-APP-TOO-LARGE,March,2022
CY034-ChristmasStoryUnionSuit-3XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
220077-HotDogChubSuit-Adult,1,AMZ-PG-APP-TOO-LARGE,March,2022
HanSoloJacket-4045-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
topgun021-S,1,AMZ-PG-APP-TOO-SMALL,March,2022
hulk003-M,1,CR-UNWANTED_ITEM,March,2022
IncredibleSuperheroWig-1240,1,CR-UNWANTED_ITEM,March,2022
tmnt016-Don-Mens-M,1,AMZ-PG-APP-TOO-SMALL,March,2022
220832-BingoOnesie-3/4,1,CR-UNWANTED_ITEM,March,2022
220725-DogFlappySuit1-8/9,1,CR-UNWANTED_ITEM,March,2022
220074-PenguinChubSuit-Adult,1,CR-UNWANTED_ITEM,March,2022
Custom-Shamrock-Sweatshirt-S,1,AMZ-PG-APP-TOO-LARGE,March,2022
220786-LT-DumbDumber-BLUE-L,1,CR-UNWANTED_ITEM,March,2022
Thing1-6-UnionSuit-ADULT-S,1,CR-UNWANTED_ITEM,March,2022
jokercards,1,AMZ-PG-BAD-DESC,March,2022
StrangerThingsSocks,1,AMZ-PG-APP-STYLE,March,2022
roddypiper001-L,1,AMZ-PG-APP-TOO-LARGE,March,2022
ApolloShorts-M,1,DID_NOT_LIKE_FABRIC,March,2022
InflatableShark-Adult,1,CR-ORDERED_WRONG_ITEM,March,2022
204087-ChotchkiesCostumeSet-S,1,CR-SWITCHEROO,March,2022
incredibles004-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
100596-GothicVampirePurpleGlasses,1,AMZ-PG-APP-TOO-SMALL,March,2022
BBSTV-WoodyPajamaSuit-10,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
BonzoZombieWig-1208,1,DID_NOT_LIKE_FABRIC,March,2022
DELUXE-ADULT-Albert_Einstein,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
Thing1-6-UnionSuit-ADULT-L,1,AMZ-PG-BAD-DESC,March,2022
Thing1-6-UnionSuit-ADULT-M,1,AMZ-PG-BAD-DESC,March,2022
Ghostbusters-GBXX1A-L,1,CR-ORDERED_WRONG_ITEM,March,2022
220079-SharkChubSuitBlue-Adult,1,AMZ-PG-APP-TOO-SMALL,March,2022
220714-TrainEngineerChildCostume-10/12,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
SquidGameSuit-GREEN-456-L,1,CR-UNWANTED_ITEM,March,2022
SquidGameSuit-GREEN-456-M,1,CR-UNWANTED_ITEM,March,2022
biglpants001-M,1,AMZ-PG-APP-TOO-SMALL,March,2022
tmnt016-Raph-Mens-S,1,AMZ-PG-APP-TOO-LARGE,March,2022
sein023-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
scarfacecostume001-XXL,1,AMZ-PG-BAD-DESC,March,2022
220079-SharkChubSuitBlue-Adult,1,CR-UNWANTED_ITEM,March,2022
