SKU,Quantity,Reason,Month,Year
220797-CaddyJumpsuit-XL,1,CR-ORDERED_WRONG_ITEM,September,2022
220873-BlueCluesDress-L,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
100584-SheriffBoots-8/9,1,CR-SWITCHEROO,September,2022
KillingJokeWig-1204,1,AMZ-PG-APP-STYLE,September,2022
powerrangersleggings001BLACK-XL,1,DID_NOT_LIKE_FABRIC,September,2022
220751-SethSuperbad-3XL,1,CR-DEFECTIVE,September,2022
mm003JRSred-XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
220759-BLUE-DetectiveBLUEShirt1-2XL,2,CR-UNAUTHORIZED_PURCHASE,September,2022
amywinehousewig,1,CR-DEFECTIVE,September,2022
6695057-yellowstoneBeltBuckle,1,AMZ-PG-APP-TOO-SMALL,September,2022
chubsuitcostume001-Green,1,CR-DEFECTIVE,September,2022
suicidesquad003-2X,1,AMZ-PG-APP-TOO-SMALL,September,2022
nintendo020-XS,1,AMZ-PG-APP-TOO-LARGE,September,2022
hulk003-M,1,CR-UNWANTED_ITEM,September,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XXL,1,AMZ-PG-APP-TOO-SMALL,September,2022
204084-DwightSuit-XL,1,CR-UNWANTED_ITEM,September,2022
wrestlingboots-LB,1,CR-DEFECTIVE,September,2022
100576BROWN-L,1,AMZ-PG-APP-TOO-SMALL,September,2022
KillingJokeWig-1204,1,AMZ-PG-APP-TOO-SMALL,September,2022
220797-CaddyJumpsuit-M,1,CR-DEFECTIVE,September,2022
captamerica031-M,1,AMZ-PG-APP-TOO-LARGE,September,2022
leagueoftheirowncostume-Small/Medium,1,AMZ-PG-APP-TOO-SMALL,September,2022
220785-DumbDumber-ORNG-M,1,CR-UNWANTED_ITEM,September,2022
woodylongsleeveadultshirt-4XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
GBStantzLSTee-L,1,AMZ-PG-APP-TOO-LARGE,September,2022
topgun014-XXXL,1,CR-DEFECTIVE,September,2022
leagueoftheirownGIRLS-7/8,1,AMZ-PG-APP-TOO-LARGE,September,2022
220898-EllenGirswold-XL,1,CR-UNWANTED_ITEM,September,2022
220785-DumbDumber-ORNG-L,1,AMZ-PG-BAD-DESC,September,2022
100585-MoonBoots-8/9,1,CR-ORDERED_WRONG_ITEM,September,2022
suicidesquad003-2X,1,AMZ-PG-APP-TOO-SMALL,September,2022
SheriffWoodyBadge,1,CR-DEFECTIVE,September,2022
starwars088-S,1,AMZ-PG-MISORDERED,September,2022
ghost022-2X,1,AMZ-PG-APP-TOO-SMALL,September,2022
leagueoftheirowncostume-2X/3X,1,CR-UNWANTED_ITEM,September,2022
CVSM2258-MooseHead-M,1,CR-SWITCHEROO,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
suicidesquad003-L,1,AMZ-PG-APP-TOO-LARGE,September,2022
220767-QuintCostumeSet-M,1,AMZ-PG-APP-STYLE,September,2022
QF009BBSTV-BlueyPajamas-4,1,CR-UNWANTED_ITEM,September,2022
QF009BBSTV-BlueyPajamas-3T,1,AMZ-PG-BAD-DESC,September,2022
