SKU,Quantity,Reason,Month,Year
BBLouiseHatDressCostumeSet-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
leagueoftheirowncostume-S/Mdeluxe,1,AMZ-PG-APP-TOO-SMALL,August,2022
220690-SoccerBallChubSuit-Adult,1,CR-DEFECTIVE,August,2022
leagueoftheirowncostume-3X/4X,1,CR-UNWANTED_ITEM,August,2022
204089-ModernLife-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
WB1658-WB1659-WonderWomanCostumeSet1-S,1,CR-ORDERED_WRONG_ITEM,August,2022
leagueoftheirowncostume-2X/3X,1,CR-UNWANTED_ITEM,August,2022
ghost023-L,1,AMZ-PG-APP-TOO-LARGE,August,2022
TSM20002TV-WoodyBelt-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
leagueoftheirowncostume-Small/Medium,1,AMZ-PG-APP-TOO-SMALL,August,2022
leagueoftheirownGIRLS-5/6,1,AMZ-PG-APP-TOO-SMALL,August,2022
revengenerds002-XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
germanshirtRED-XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
220077-HotDogChubSuit-Teen,1,AMZ-PG-APP-TOO-SMALL,August,2022
99MUL-SimpsonsBackpack,1,AMZ-PG-APP-TOO-SMALL,August,2022
drseuss027thing2-M,1,AMZ-PG-APP-STYLE,August,2022
starwars164-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
suicidesquad003-XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
220621-youth,1,CR-SWITCHEROO,August,2022
204089-ModernLife-3XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
100576BLACK-M,1,CR-UNWANTED_ITEM,August,2022
oktoberfestlederhosenPANTS-40,1,AMZ-PG-APP-STYLE,August,2022
methodman-sweater-sleighride-L,1,AMZ-PG-APP-TOO-LARGE,August,2022
office023-S,1,CR-UNWANTED_ITEM,August,2022
sookiecostume-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
spacedogwig001,1,CR-QUALITY_UNACCEPTABLE,August,2022
bigl012-XXL,1,AMZ-PG-APP-TOO-SMALL,August,2022
nightmare004-S,1,CR-SWITCHEROO,August,2022
220619-youth,1,CR-SWITCHEROO,August,2022
JudgeWig-1194,1,CR-UNWANTED_ITEM,August,2022
frankie002-S,1,CR-MISSED_ESTIMATED_DELIVERY,August,2022
metallica003-XXL,1,CR-FOUND_BETTER_PRICE,August,2022
oktoberfestmaid001GREY-6,1,CR-UNWANTED_ITEM,August,2022
ElvisGlasses001-Silver,1,CR-DEFECTIVE,August,2022
btlc004-L,1,AMZ-PG-APP-TOO-LARGE,August,2022
btlccostumeset-L,1,CR-UNWANTED_ITEM,August,2022
officedundie,1,CR-MISSING_PARTS,August,2022
wwe060purple-S,1,AMZ-PG-APP-TOO-LARGE,August,2022
ElvisGlasses001-Silver,1,AMZ-PG-APP-TOO-LARGE,August,2022
leagueoftheirowncostume-2X/3X,1,CR-DEFECTIVE,August,2022
tmntapriloneilcostume-S/M,1,AMZ-PG-APP-TOO-LARGE,August,2022
starwars129-3XL,1,AMZ-PG-BAD-DESC,August,2022
wmw001,1,CR-UNWANTED_ITEM,August,2022
wildthingscostume001-L,1,CR-UNWANTED_ITEM,August,2022
wildthingscostume001-M,1,CR-UNWANTED_ITEM,August,2022
sharkcostume-teen,1,AMZ-PG-APP-TOO-SMALL,August,2022
Ghostbusters-GBXX1A-L,1,AMZ-PG-BAD-DESC,August,2022
nwo003-L,1,CR-MISSED_ESTIMATED_DELIVERY,August,2022
leagueoftheirowncostume-L/XL,1,AMZ-PG-BAD-DESC,August,2022
oktoberfestlederhosenPANTS-34,1,AMZ-PG-APP-TOO-SMALL,August,2022
SharkCoustumeYouth,1,CR-DEFECTIVE,August,2022
jokercards,1,CR-SWITCHEROO,August,2022
220660pllxl,1,AMZ-PG-APP-TOO-SMALL,August,2022
tmntmasks-Blue,1,CR-QUALITY_UNACCEPTABLE,August,2022
tmntmasks-Purple,1,CR-QUALITY_UNACCEPTABLE,August,2022
feltmasks-Orange,1,CR-QUALITY_UNACCEPTABLE,August,2022
feltmasks-Red,1,CR-QUALITY_UNACCEPTABLE,August,2022
220745-AhoySailorCostume-WOMENS-S/M,1,CR-UNWANTED_ITEM,August,2022
QF009BBSTV-BlueyPajamas-4,1,CR-DEFECTIVE,August,2022
toystorywoodyvest-M-L,1,CR-UNWANTED_ITEM,August,2022
100576BLACK-XL,1,DID_NOT_LIKE_FABRIC,August,2022
tmntmasks-Blue,1,CR-UNWANTED_ITEM,August,2022
sharkcostume-M-L,1,AMZ-PG-APP-TOO-LARGE,August,2022
100576BLACK-L,1,AMZ-PG-APP-TOO-LARGE,August,2022
204084-DwightSuit-M,1,AMZ-PG-APP-TOO-LARGE,August,2022
RacineBellsCostumeDressWomens-XXL,1,CR-ORDERED_WRONG_ITEM,August,2022
wwe060red-XXL,1,AMZ-PG-APP-TOO-SMALL,August,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
220660rsm,1,AMZ-PG-APP-TOO-SMALL,August,2022
100576BROWN-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
breakingbad004navy-XL,1,CR-NOT_COMPATIBLE,August,2022
6665611-yellowstoneTruckerHat,2,CR-SWITCHEROO,August,2022
rockyrobe2,1,CR-UNWANTED_ITEM,August,2022
breakingbad004navy-XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
220654-LT,1,AMZ-PG-APP-TOO-LARGE,August,2022
blowupguitar,1,AMZ-PG-APP-STYLE,August,2022
GhostbustersDress-25KHA-S,1,CR-DEFECTIVE,August,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
oktoberfestlederhosenPANTS-34,1,AMZ-PG-APP-TOO-LARGE,August,2022
846523-WonderlandBoyshorts,1,CR-UNWANTED_ITEM,August,2022
leagueoftheirowncostume-3X/4X,1,CR-UNWANTED_ITEM,August,2022
tootsietankdressORANGE-M,1,CR-UNWANTED_ITEM,August,2022
beaviscostume-M,1,DID_NOT_LIKE_FABRIC,August,2022
beaviscostume-S,1,DID_NOT_LIKE_FABRIC,August,2022
PowerRangers-Green-SLShirt-M,1,CR-UNWANTED_ITEM,August,2022
topgun002-M,1,CR-UNWANTED_ITEM,August,2022
workaholicscostume001,1,DID_NOT_LIKE_FABRIC,August,2022
220790-DumbDumber-PUR-XL,1,CR-DEFECTIVE,August,2022
wonderbreadhat001,1,AMZ-PG-APP-TOO-SMALL,August,2022
SquidGameSuit-GREEN-101-S,1,CR-DEFECTIVE,August,2022
scottpilgrimramonabag-Pink/Turquoise,1,CR-DEFECTIVE,August,2022
pacman004-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
frankie002-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
