SKU,Quantity,Reason,Month,Year
rockyshorts-XL,1,DID_NOT_LIKE_FABRIC,June,2022
blakebobblehead001,1,CR-DEFECTIVE,June,2022
mash002-S,1,DID_NOT_LIKE_FABRIC,June,2022
mash002-M,1,DID_NOT_LIKE_FABRIC,June,2022
MightyDucksJersey-Reed-L,1,CR-UNWANTED_ITEM,June,2022
jerseyshoreglasses,1,CR-QUALITY_UNACCEPTABLE,June,2022
220757-AverageJoesWomensSet-L,1,CR-UNWANTED_ITEM,June,2022
usarunningshorts-XXL,1,CR-UNWANTED_ITEM,June,2022
mm003JRSred-M,1,CR-QUALITY_UNACCEPTABLE,June,2022
TweetySleepSet-WB1785-69-S,1,AMZ-PG-APP-STYLE,June,2022
rubiks002-L,1,DID_NOT_LIKE_FABRIC,June,2022
batmancoin1,1,AMZ-PG-BAD-DESC,June,2022
PowerRangers-Blue-SLShirt-M,1,DID_NOT_LIKE_COLOR,June,2022
chubsuitcostume001-Red,1,CR-DEFECTIVE,June,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-S,1,AMZ-PG-APP-TOO-LARGE,June,2022
NL029-ChristmasVacationPajamaSet-L,1,CR-UNWANTED_ITEM,June,2022
wwe060green-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
220697-MENS-MimeCostumeSet-XL,1,CR-UNWANTED_ITEM,June,2022
semiprocostumePLUS,1,AMZ-PG-APP-TOO-LARGE,June,2022
starwars002-M,1,AMZ-PG-APP-STYLE,June,2022
CY034-ChristmasStoryUnionSuit-3XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
PowerRangers-Red-SLShirt-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
superherocape002ADULTred-blu,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
RickMortyPicklePants-RM0242-52-M,1,AMZ-PG-APP-TOO-SMALL,June,2022
ferris010-M,1,AMZ-PG-APP-TOO-LARGE,June,2022
woodycostumeshirt-L-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
ElvisGlasses001-Silver,2,CR-DEFECTIVE,June,2022
machomanbandana-Pink,1,DID_NOT_LIKE_COLOR,June,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,June,2022
waldocostumeDELUXE-XXL,1,CR-DEFECTIVE,June,2022
rockyshorts-S,1,CR-DEFECTIVE,June,2022
TSM20002TV-WoodyBelt-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
100584-SheriffBoots-4/5,1,AMZ-PG-APP-TOO-SMALL,June,2022
bigldudecostume001-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
tmnt016-Mike-Mens-XS,1,AMZ-PG-APP-TOO-LARGE,June,2022
richardsimmons001-XXL,1,AMZ-PG-APP-TOO-SMALL,June,2022
hoosiers003-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
220785-DumbDumber-ORNG-L,1,CR-ORDERED_WRONG_ITEM,June,2022
RWTM09-BabyYodaUCS-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
220080-SharkChubSuitPink-Adult,1,CR-DEFECTIVE,June,2022
captamerica031-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
dodgeball003-XXL,1,CR-DEFECTIVE,June,2022
QF009BBSTV-BlueyPajamas-2T,1,CR-DEFECTIVE,June,2022
10068387-BuzzPajamaSet-XL,1,CR-UNWANTED_ITEM,June,2022
flinttropicssocks,1,CR-UNWANTED_ITEM,June,2022
mm003JRSyellow-XXL,1,AMZ-PG-APP-TOO-SMALL,June,2022
hangoverglasses,1,AMZ-PG-BAD-DESC,June,2022
jerseyshoreglasses,1,CR-MISSING_PARTS,June,2022
waynesworldcostumeset002-M,1,CR-UNWANTED_ITEM,June,2022
OktoberfestSocks-100515,1,AMZ-PG-APP-STYLE,June,2022
caddyshackhat002,1,CR-UNWANTED_ITEM,June,2022
scottpilgrim004-XXL,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
stepbros010-3XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
BoxingRobe-Black,1,CR-UNWANTED_ITEM,June,2022
RickMortyPajamaSet-JCITV-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
thewarrior001-S-M,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
ricekrispiesdressCRACKLE-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
ricekrispiesdressPOP-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
ricekrispiesdressSNAP-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
sein023-M,1,AMZ-PG-APP-TOO-SMALL,June,2022
bigldudecostume001-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
bigldudecostume001-XXL,1,AMZ-PG-APP-TOO-LARGE,June,2022
220080-SharkChubSuitPink-Adult,1,AMZ-PG-BAD-DESC,June,2022
220079-SharkChubSuitBlue-Adult,1,AMZ-PG-BAD-DESC,June,2022
caddyshackhat002,1,AMZ-PG-APP-STYLE,June,2022
karatekidcobrakaidlxcostumetXL-Deluxe-XL,1,CR-DEFECTIVE,June,2022
caddyshackhat003,1,CR-UNWANTED_ITEM,June,2022
hoosiers003-XL,1,CR-UNWANTED_ITEM,June,2022
220757-AverageJoesWomensSet-M,1,CR-UNWANTED_ITEM,June,2022
sein023-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
prettywomandress,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
BoxingRobe-Black,1,AMZ-PG-APP-STYLE,June,2022
frankie002-L,1,DID_NOT_LIKE_FABRIC,June,2022
legendstemplepurp-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
frankie002-M,1,DID_NOT_LIKE_FABRIC,June,2022
bvswwcostume-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
incredhulk006-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
scottpilgrim004-XL,1,CR-ORDERED_WRONG_ITEM,June,2022
plumtree001-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
WB1243-WB1246-BatmanCostumeSet-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
karatekidcobrakaidlxcostumetXL-Deluxe-XL,1,CR-UNWANTED_ITEM,June,2022
hollywoodhogancostumeset-XL,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
100980-TheQueenMusicBeltArmband,1,CR-UNWANTED_ITEM,June,2022
220744-AhoySailorCostume-MENS-XS,1,AMZ-PG-APP-TOO-LARGE,June,2022
btlc004-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
looneytunes037-M,1,CR-UNWANTED_ITEM,June,2022
ricflare001-yellow,1,AMZ-PG-APP-TOO-SMALL,June,2022
sein023-M,1,AMZ-PG-APP-TOO-LARGE,June,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
sbtbslaterjersey-XL,1,AMZ-PG-BAD-DESC,June,2022
RickMortyPicklePants-RM0242-52-M,1,AMZ-PG-APP-TOO-SMALL,June,2022
drseuss027thing1-L,1,CR-UNWANTED_ITEM,June,2022
sein034-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
biglpants001-M,1,AMZ-PG-APP-TOO-SMALL,June,2022
heavyweights001TANK-M,1,CR-SWITCHEROO,June,2022
ateam001-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
starwars088-M,1,CR-QUALITY_UNACCEPTABLE,June,2022
hulkhogancostumesetREDsunYELban-XL,1,CR-SWITCHEROO,June,2022
220862-CrewMate-Green-TEEN,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
RMSA3879TV-RickMortyPants-XL,1,AMZ-PG-APP-STYLE,June,2022
coketankdress-3XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
tmnt047tankdressDon-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
leagueoftheirowncostume-XXLdeluxe,1,CR-UNWANTED_ITEM,June,2022
sbtbslaterjersey-M,1,AMZ-PG-APP-TOO-LARGE,June,2022
stepbros001-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
sein023-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
richardsimmons001-L-XL,1,CR-UNWANTED_ITEM,June,2022
BuzzLightYearLongSleeveAdultShirt-L,1,DID_NOT_LIKE_FABRIC,June,2022
BuzzLightYearLongSleeveAdultShirt-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
legendstemplered-L,2,AMZ-PG-APP-TOO-LARGE,June,2022
sein034-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
ricflare001-blue,1,CR-UNWANTED_ITEM,June,2022
legendstempleblue-L,1,CR-UNWANTED_ITEM,June,2022
domoundiesPINK-M,1,CR-SWITCHEROO,June,2022
220785-DumbDumber-ORNG-XL,1,CR-DEFECTIVE,June,2022
220078-SharkChubSuitYellow-Adult,1,CR-DEFECTIVE,June,2022
100598-MountaineeringVampireGlasses,1,CR-UNWANTED_ITEM,June,2022
acwig,1,CR-DEFECTIVE,June,2022
scarfaceglasses001,1,CR-UNWANTED_ITEM,June,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
Peanuts001-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
captamerica031-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
bigl032-XXL,1,AMZ-PG-APP-TOO-LARGE,June,2022
WB1658-WB1659-WonderWomanCostumeSet1-S,1,CR-UNWANTED_ITEM,June,2022
mash031-L,1,CR-SWITCHEROO,June,2022
semiprocostumePLUS,1,AMZ-PG-APP-TOO-SMALL,June,2022
RickMortyPajamaSet-JCITV-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
RickMortyPajamaSet-JCITV-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
btlc004-3XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
biglpants001-3XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
tmnt045Mike-XL,1,CR-UNWANTED_ITEM,June,2022
starwars129-XL,1,CR-UNWANTED_ITEM,June,2022
prettywomandress,1,AMZ-PG-APP-TOO-LARGE,June,2022
btlc004-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
jerseyshoreglasses,1,AMZ-PG-BAD-DESC,June,2022
20352-BLK-XL,1,DID_NOT_LIKE_FABRIC,June,2022
204088-HopperHawaiianShirt-XXL,1,AMZ-PG-APP-TOO-LARGE,June,2022
supermantank001-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
TSM20002TV-WoodyBelt-S,1,AMZ-PG-APP-TOO-LARGE,June,2022
bigldudecostume001-XXL,1,AMZ-PG-APP-TOO-LARGE,June,2022
stepbros010-M,1,AMZ-PG-APP-TOO-SMALL,June,2022
pedro004-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
InflatableShark-Teen,1,CR-DEFECTIVE,June,2022
20352-BLK-XL,1,DID_NOT_LIKE_FABRIC,June,2022
trueblood009j-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
leagueoftheirowncostume-L/XL,1,CR-DEFECTIVE,June,2022
avatar001-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
trueblood009j-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
powerrangers007-M,1,CR-UNWANTED_ITEM,June,2022
powerrangers018pink-6/12,1,DID_NOT_LIKE_COLOR,June,2022
mm003JRSyellow-XXL,1,AMZ-PG-APP-TOO-SMALL,June,2022
220801-NasaSkiSuit-M,1,CR-SWITCHEROO,June,2022
richardsimmons001-L-XL,1,CR-UNWANTED_ITEM,June,2022
220832-BingoOnesie-3/4,1,CR-UNWANTED_ITEM,June,2022
QF009BBSTV-BlueyPajamas-8,1,CR-UNWANTED_ITEM,June,2022
coketankdress-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
UncleDrew-1235,1,CR-DEFECTIVE,June,2022
topgun014-XXL,1,CR-UNWANTED_ITEM,June,2022
ultimatewarriorbandSet,1,AMZ-PG-BAD-DESC,June,2022
220078-SharkChubSuitYellow-Adult,1,CR-DAMAGED_BY_FC,June,2022
captamerica034-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
GreaseBlackPajamaSet-GR0059CF-L,1,CR-QUALITY_UNACCEPTABLE,June,2022
starwars095-M,1,CR-QUALITY_UNACCEPTABLE,June,2022
SquidGameSuit-GREEN-240-M,1,CR-DEFECTIVE,June,2022
siliconvalley004-XXL,1,CR-SWITCHEROO,June,2022
YTAS2063TV-PizzaPlanetShirt-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
220783-FlintTropicShorts-S/M,1,AMZ-PG-APP-STYLE,June,2022
powerrangers017green-S,1,CR-UNWANTED_ITEM,June,2022
ricflare001-pink,1,AMZ-PG-APP-TOO-SMALL,June,2022
A9249-MarvelDress-XXL,1,AMZ-PG-APP-TOO-SMALL,June,2022
sriracha004-XL,1,AMZ-PG-APP-STYLE,June,2022
prettywomandress,1,CR-UNWANTED_ITEM,June,2022
220074-PenguinChubSuit-Teen,1,CR-UNWANTED_ITEM,June,2022
220079-SharkChubSuitBlue-Adult,1,CR-DEFECTIVE,June,2022
220080-SharkChubSuitPink-Adult,1,CR-DEFECTIVE,June,2022
superheroglovesLONG-White,1,AMZ-PG-APP-TOO-LARGE,June,2022
ricflare001-blue,1,AMZ-PG-APP-STYLE,June,2022
ProgressiveJamieCostume001,1,CR-UNWANTED_ITEM,June,2022
NasaBoots-PLZZ7270TV-10-11,1,CR-UNWANTED_ITEM,June,2022
custom-NameNum-leagueoftheirown-L-XL,1,AMZ-PG-BAD-DESC,June,2022
204089-ModernLife-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
karatekiddanielcostumetdlxXL-Deluxe-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
blakebobblehead001,1,CR-DEFECTIVE,June,2022
whitebriefcolors-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
doctorwhopin001,1,CR-MISSING_PARTS,June,2022
karatekidcobrakaidlxcostume-Deluxe,1,AMZ-PG-APP-TOO-LARGE,June,2022
204088-HopperHawaiianShirt-XXL,1,AMZ-PG-APP-TOO-LARGE,June,2022
InflatableGiraffe-Adult,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
leagueoftheirowncostume-L/XL,1,CR-UNWANTED_ITEM,June,2022
blowpoptankdressAPPLE-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
SquidGameSuit-GREEN-456-3XL,1,CR-ORDERED_WRONG_ITEM,June,2022
