SKU,Quantity,Reason,Month
mm003JRSblue-M,1,AMZ-PG-APP-TOO-SMALL,July
mm003JRSyellow-L,1,AMZ-PG-APP-TOO-SMALL,July
mm001Nred-L,1,CR-UNWANTED_ITEM,July
220839-SashFlag,1,CR-MISSED_ESTIMATED_DELIVERY,July
RacineBellsCostumeDressWomens-S/M,1,CR-DEFECTIVE,July
wayneGARTHwig,1,CR-DEFECTIVE,July
RetroWigHeadband-1191,1,CR-DEFECTIVE,July
mm003JRSyellow-M,1,AMZ-PG-BAD-DESC,July
avatar002-M,1,AMZ-PG-APP-TOO-SMALL,July
WB1658-WB1659-WonderWomanCostumeSet1-M,1,CR-DEFECTIVE,July
trueblood009j-XL,1,AMZ-PG-APP-TOO-SMALL,July
SharkCoustumeYouth,1,CR-SWITCHEROO,July
20282-XXL,1,AMZ-PG-APP-TOO-SMALL,July
hulkhogancostumesetREDsunREDban-2X,1,CR-UNWANTED_ITEM,July
220901-FreshPrinceCostume-L,1,CR-MISSING_PARTS,July
rockyshorts-S,1,DID_NOT_LIKE_FABRIC,July
chubsuitcostume001-Red,1,DID_NOT_LIKE_COLOR,July
220898-EllenGirswold-M,1,CR-DEFECTIVE,July
3001-White-ChampionShirt-L,1,AMZ-PG-APP-TOO-SMALL,July
christmasvaca004-M,1,CR-UNWANTED_ITEM,July
tootsiecolortankPink-L,1,CR-MISSED_ESTIMATED_DELIVERY,July
sein023-XL,1,CR-SWITCHEROO,July
suicidesquad003-XL,1,AMZ-PG-APP-TOO-LARGE,July
mm003JRSblue-XL,1,AMZ-PG-APP-TOO-SMALL,July
alsunny001b-S,1,CR-SWITCHEROO,July
acwig,1,AMZ-PG-APP-STYLE,July
sbb016-S,1,AMZ-PG-APP-TOO-LARGE,July
220895-MartyMcflyCostume-L,1,AMZ-PG-BAD-DESC,July
ateam001-XL,1,AMZ-PG-APP-TOO-LARGE,July
tmntmasks-Blue,1,AMZ-PG-APP-TOO-SMALL,July
wrestlingboots-LB,1,CR-DEFECTIVE,July
suicidesquad004-L,1,AMZ-PG-APP-STYLE,July
220919-PeaceMakerCostume-XXL/3XL,1,CR-UNWANTED_ITEM,July
leagueoftheirowncostume-3X/4X,1,CR-UNWANTED_ITEM,July
nasa002-XXXL,1,AMZ-PG-APP-TOO-SMALL,July
monstersinc003-M,1,CR-UNWANTED_ITEM,July
TMNTShirt-Youth-Donatello-S,1,AMZ-PG-APP-TOO-SMALL,July
mm001Nred-XL,1,CR-MISSED_ESTIMATED_DELIVERY,July
220814-PowerRangerPJ-GRN-L,1,CR-ORDERED_WRONG_ITEM,July
nwo003-M,1,AMZ-PG-APP-TOO-SMALL,July
FWMSC20-StantzShirt-L,1,AMZ-PG-APP-TOO-LARGE,July
220864-CrewMate-Pink-TEEN,1,CR-DAMAGED_BY_FC,July
10056227-DuffBeerShirt-M,1,AMZ-PG-APP-TOO-LARGE,July
powerrangers018pink-0/6,1,AMZ-PG-APP-TOO-LARGE,July
204089-ModernLife-S,1,AMZ-PG-APP-TOO-LARGE,July
napoleonaccesssoryboots-L,1,CR-MISSED_ESTIMATED_DELIVERY,July
204073-PresidentPedroShirt-S,1,CR-MISSED_ESTIMATED_DELIVERY,July
SecretStuffWaterBottle,1,CR-MISSED_ESTIMATED_DELIVERY,July
captamerica031-M,1,AMZ-PG-APP-TOO-LARGE,July
220799-QuailMan-S,1,CR-DEFECTIVE,July
220901-FreshPrinceCostume-L,1,CR-MISSING_PARTS,July
PRangersShirtYouth-Blue-S,1,CR-SWITCHEROO,July
PRangersShirtYouth-Red-XS,1,AMZ-PG-BAD-DESC,July
EMUP2001TV-UpHat,1,AMZ-PG-APP-TOO-LARGE,July
germanshirtBLUE-XL,1,AMZ-PG-APP-TOO-SMALL,July
109019B-HocusPocusMARYCostume-M,1,CR-UNWANTED_ITEM,July
PowerRangers-Red-SLShirt-L,1,CR-MISSED_ESTIMATED_DELIVERY,July
PowerRangers-Yellow-SLShirt-L,1,CR-MISSED_ESTIMATED_DELIVERY,July
BlondeDreadlocks-1229,1,CR-ORDERED_WRONG_ITEM,July
1188-KingTrollWigKit,1,CR-UNWANTED_ITEM,July
machomanbandana-Red,1,CR-MISSED_ESTIMATED_DELIVERY,July
267345-GrinchPJPants-3XL,1,DID_NOT_LIKE_FABRIC,July
220965-GhostSpiderOnesie-7-8,1,AMZ-PG-BAD-DESC,July
scarfaceglasses001,1,CR-DEFECTIVE,July
powerrangers002-XL,1,CR-DEFECTIVE,July
100576BLACK-S,1,AMZ-PG-APP-STYLE,July
220884-GoodBurgerCostume-XL,1,CR-DEFECTIVE,July
204092-RainbowCardigan-M,1,CR-UNWANTED_ITEM,July
SheriffWoodyBadge,1,AMZ-PG-APP-TOO-LARGE,July
SpaceJamHeadWristBand-ECLT7021TV,1,CR-UNWANTED_ITEM,July
TMNTShirt-Youth-Donatello-S,1,CR-SWITCHEROO,July
beerfestdasboot2liter1,1,CR-MISSED_ESTIMATED_DELIVERY,July
220937-TedLassoWarmUps-3XL,1,CR-FOUND_BETTER_PRICE,July
220835-NunMask,1,AMZ-PG-BAD-DESC,July
wrestlingboots-MW,1,CR-UNWANTED_ITEM,July
toystorywoodyvest-XL-XXL,1,CR-MISSED_ESTIMATED_DELIVERY,July
ferris010-L,1,AMZ-PG-APP-TOO-SMALL,July
btlc004-S,1,AMZ-PG-APP-TOO-SMALL,July
frankie002-L,1,AMZ-PG-APP-TOO-SMALL,July
dotstankdress-L,1,AMZ-PG-APP-TOO-LARGE,July
mm003JRSorange-L,1,AMZ-PG-APP-TOO-SMALL,July
scottpilgrimramonabag-Green/Navy,1,CR-UNWANTED_ITEM,July
uglysweater57-XL,1,AMZ-PG-APP-TOO-LARGE,July
Warriors001-XL,1,CR-UNWANTED_ITEM,July
furiespants-XL,1,CR-UNWANTED_ITEM,July
eastbound018-3XL,1,DID_NOT_LIKE_FABRIC,July
hotrodcostumeset-L,1,CR-MISSED_ESTIMATED_DELIVERY,July
mm003JRSgreen-L,1,AMZ-PG-APP-TOO-SMALL,July
rockyshorts-M,1,CR-UNWANTED_ITEM,July
20352-BLK-L,1,AMZ-PG-APP-STYLE,July
TMNTShirt-Youth-Raphael-XS,1,AMZ-PG-APP-TOO-LARGE,July
hoosiers003-L,1,AMZ-PG-APP-TOO-LARGE,July
alsunny021-XXXL,1,AMZ-PG-APP-TOO-LARGE,July
PRangersShirtYouth-Pink-S,1,AMZ-PG-APP-TOO-SMALL,July
Peanuts001-M,1,AMZ-PG-BAD-DESC,July
Peanuts001-L,1,AMZ-PG-BAD-DESC,July
GreenMonsterSuit-Mask1-L-XL,1,CR-SWITCHEROO,July
nasa002-L,1,DID_NOT_LIKE_COLOR,July
rocky045WAIST-L,1,AMZ-PG-APP-TOO-SMALL,July
rockyshorts-M,1,AMZ-PG-APP-TOO-SMALL,July
nasa002-XXL,1,DID_NOT_LIKE_COLOR,July
nasa002-M,1,DID_NOT_LIKE_COLOR,July
nasa002-XL,2,DID_NOT_LIKE_COLOR,July
nasa002-L,1,DID_NOT_LIKE_COLOR,July
nasa002-L,1,DID_NOT_LIKE_FABRIC,July
220762-RoddyPiperKiltBelt-S/M,1,CR-ORDERED_WRONG_ITEM,July
nasa002-M,1,AMZ-PG-APP-TOO-SMALL,July
tmnt016-Don-Mens-L,1,AMZ-PG-APP-TOO-LARGE,July
eastbound018-M,1,AMZ-PG-APP-STYLE,July
YTAS2063TV-PizzaPlanetShirt-XL,1,AMZ-PG-APP-STYLE,July
YTAS2063TV-PizzaPlanetShirt-XL,1,AMZ-PG-APP-STYLE,July
btlc004-3XL,1,AMZ-PG-APP-TOO-LARGE,July
adventure001-M,1,CR-DAMAGED_BY_CARRIER,July
ghostbustershatECGB2007HM,1,AMZ-PG-BAD-DESC,July
JudgeWig-1194,1,AMZ-PG-APP-TOO-LARGE,July
greatcostume001-L,1,AMZ-PG-BAD-DESC,July
tmnteyemaskset,1,CR-UNWANTED_ITEM,July
220077-HotDogChubSuit-Teen,1,AMZ-PG-APP-TOO-SMALL,July
avatar002-L,1,AMZ-PG-APP-TOO-SMALL,July
InflatableGiraffe-Adult,1,CR-MISSED_ESTIMATED_DELIVERY,July
sundrop001MENS-XL,1,AMZ-PG-APP-TOO-SMALL,July
220849-BeefinessCostume-L,1,CR-MISSED_ESTIMATED_DELIVERY,July
PineappleExpressShirtPantsSet-M,1,AMZ-PG-APP-TOO-SMALL,July
btlc004-L,1,AMZ-PG-APP-TOO-LARGE,July
Peanuts001-XXL,1,AMZ-PG-APP-TOO-SMALL,July
