SKU,Quantity,Reason,Month
WB1658-WB1659-WonderWomanCostumeSet-L,1,AMZ-PG-BAD-DESC,June
220929-LucyDressKids-7-8,1,AMZ-PG-BAD-DESC,June
XO011MBSTV-TopGunPajamaSuit-XL,1,AMZ-PG-APP-TOO-LARGE,June
PowerRangers-Pink-SLShirt-L,1,CR-SWITCHEROO,June
ferris010-M,1,AMZ-PG-APP-TOO-SMALL,June
sharkcostume-XXL,1,AMZ-PG-APP-TOO-LARGE,June
theflash019-XXL,1,AMZ-PG-APP-TOO-LARGE,June
hulk003redN-S,1,CR-UNWANTED_ITEM,June
suitpajamas001black-L,1,CR-DEFECTIVE,June
eww001,1,AMZ-PG-APP-STYLE,June
hulk003redN-4XL,1,CR-SWITCHEROO,June
WolverineJacket-M,1,AMZ-PG-APP-TOO-SMALL,June
starskyhutch001-XL,1,AMZ-PG-APP-STYLE,June
TSM20002TV-WoodyBelt-S,1,AMZ-PG-APP-TOO-LARGE,June
soahat005-S/M,1,AMZ-PG-APP-STYLE,June
insideoutjoywig,1,CR-UNWANTED_ITEM,June
220850-ChuckieCostume-2T,1,CR-SWITCHEROO,June
powerrangers017green-S,1,AMZ-PG-APP-TOO-SMALL,June
bigbang006grey-XXXL,1,CR-UNWANTED_ITEM,June
TMNTShirt-Youth-Mike-M,1,AMZ-PG-APP-STYLE,June
bigldudecostume001-XXL,1,AMZ-PG-APP-TOO-LARGE,June
RetroWigHeadband-1191,1,CR-UNWANTED_ITEM,June
sein034-M,1,AMZ-PG-APP-TOO-SMALL,June
nwo002N-L,1,CR-UNWANTED_ITEM,June
204089-ModernLife-M,1,AMZ-PG-APP-TOO-LARGE,June
dodgeball003N-2XL,1,CR-UNWANTED_ITEM,June
Peanuts001-XL,1,CR-MISSED_ESTIMATED_DELIVERY,June
PowerRangers-Yellow-SLShirt-L,1,CR-UNWANTED_ITEM,June
methodman-sweater-sleighride-L,1,AMZ-PG-APP-TOO-LARGE,June
btlc004-L,1,CR-MISSED_ESTIMATED_DELIVERY,June
btlc004-M,1,CR-UNWANTED_ITEM,June
hulk003redN-M,1,CR-UNWANTED_ITEM,June
tmnt016MIKEtoddler-3T,1,CR-UNWANTED_ITEM,June
WuTangLoungePants-LN0010-52-M,1,AMZ-PG-APP-TOO-SMALL,June
PowerRangers-White-SLShirt-M,1,AMZ-PG-APP-TOO-SMALL,June
204092-RainbowCardigan-XL,1,CR-DEFECTIVE,June
wrestlingboots-LB,1,CR-UNWANTED_ITEM,June
GunsnRoses-12162218-M,1,AMZ-PG-APP-TOO-SMALL,June
XO011MBSTV-TopGunPajamaSuit-L,1,CR-QUALITY_UNACCEPTABLE,June
fam033-XXL,1,AMZ-PG-APP-TOO-LARGE,June
sein034-XXL,1,AMZ-PG-APP-TOO-LARGE,June
RO-ARWZ-IIN8,1,CR-UNWANTED_ITEM,June
XFiles001-M,1,CR-NOT_COMPATIBLE,June
powerrangers018black-6/12,1,AMZ-PG-APP-TOO-LARGE,June
nerdstankdressPINK-XL,1,CR-UNWANTED_ITEM,June
hotrodcostumeset-XL,1,CR-UNAUTHORIZED_PURCHASE,June
220780-TigerKingJacket-2XL,1,CR-UNWANTED_ITEM,June
waldocostumeDELUXE-M,1,CR-UNWANTED_ITEM,June
sein034-XL,1,AMZ-PG-APP-TOO-LARGE,June
sesame037-S,1,AMZ-PG-APP-TOO-SMALL,June
siliconvalley005-XL,1,CR-SWITCHEROO,June
biglpants001-XL,1,AMZ-PG-APP-TOO-LARGE,June
220660plsm,1,AMZ-PG-APP-STYLE,June
bigldudecostume001-XL,1,AMZ-PG-APP-TOO-LARGE,June
caddyshackhat003,1,AMZ-PG-APP-TOO-SMALL,June
LN0017-94-WuTangBoxer-M,1,AMZ-PG-APP-STYLE,June
ferris002-L,1,AMZ-PG-APP-TOO-SMALL,June
LN0017-94-WuTangBoxer-XL,1,AMZ-PG-APP-TOO-SMALL,June
sharkcostume-teen,1,CR-DEFECTIVE,June
stepbros001-XXL,1,AMZ-PG-APP-TOO-LARGE,June
Juno001-XL,1,AMZ-PG-APP-TOO-LARGE,June
TMNTShirt-Youth-Raphael-S,1,AMZ-PG-APP-TOO-LARGE,June
tmnt016MIKEtoddler-4T,1,AMZ-PG-APP-TOO-LARGE,June
simpsonsduffhat,1,AMZ-PG-APP-STYLE,June
ChesterCheetosSuit-L,1,CR-UNWANTED_ITEM,June
ricflare001-pink,1,AMZ-PG-APP-TOO-SMALL,June
100578BLACK-M,1,AMZ-PG-APP-TOO-SMALL,June
sanford068-XL,1,AMZ-PG-APP-TOO-SMALL,June
Office008-XXL,1,AMZ-PG-APP-TOO-LARGE,June
